"Compatibility","EXPA","EXPB","Shape","acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color1","color2","color3","color4","color_backend","compensation","coordinates","correct","correct_Target_response","correct_response","count_Block_Break","count_Block_EXPERIMENT_A","count_Block_EXPERIMENT_B","count_Block_Parctice_B","count_Block_Practice_A","count_Block_reset_EXPERIMENT_A","count_Block_reset_EXPERIMENT_B","count_Block_reset_Practice_A","count_Block_reset_Practice_B","count_Break","count_Decide_Color","count_EXPERIMENT_A","count_EXPERIMENT_B","count_EXP_A","count_EXP_B","count_Initial","count_Intertrial","count_Practice_A","count_Practice_B","count_Prepare","count_Prepare_circle_compatible","count_Prepare_circle_incompatible","count_Prepare_rect_compatible","count_Prepare_rect_incompatible","count_Procedure_Ins01","count_Procedure_Ins02","count_Procedure_Ins03","count_Ready","count_Response_Ins","count_Select_Experiment","count_Target","count_Target_circle_compatible","count_Target_circle_incompatible","count_Target_rect_compatible","count_Target_rect_incompatible","count_Target_response","count_Target_response_BadResponse","count_Target_response_Correct","count_Target_response_Wrong","count_Target_response_logger","count_Title","count_Trial","count_Trial_EXPERIMENT_A","count_Trial_EXPERIMENT_B","count_Trial_Practice_A","count_Trial_Practice_B","count_experiment","datetime","description","font_bold","font_family","font_italic","font_size","foreground","form_response","height","keyboard_backend","logfile","mouse_backend","opensesame_codename","opensesame_version","practice","repeat_cycle","response","response_Block_Break","response_Break","response_Procedure_Ins01","response_Procedure_Ins02","response_Procedure_Ins03","response_Ready","response_Response_Ins","response_Target_response","response_Title","response_time","response_time_Block_Break","response_time_Break","response_time_Procedure_Ins01","response_time_Procedure_Ins02","response_time_Procedure_Ins03","response_time_Ready","response_time_Response_Ins","response_time_Target_response","response_time_Title","sampler_backend","soa","start","subject_nr","subject_parity","time_Block_Break","time_Block_EXPERIMENT_A","time_Block_EXPERIMENT_B","time_Block_Parctice_B","time_Block_Practice_A","time_Block_reset_EXPERIMENT_A","time_Block_reset_EXPERIMENT_B","time_Block_reset_Practice_A","time_Block_reset_Practice_B","time_Break","time_Decide_Color","time_EXPERIMENT_A","time_EXPERIMENT_B","time_EXP_A","time_EXP_B","time_Initial","time_Intertrial","time_Practice_A","time_Practice_B","time_Prepare","time_Prepare_circle_compatible","time_Prepare_circle_incompatible","time_Prepare_rect_compatible","time_Prepare_rect_incompatible","time_Procedure_Ins01","time_Procedure_Ins02","time_Procedure_Ins03","time_Ready","time_Response_Ins","time_Select_Experiment","time_Target","time_Target_circle_compatible","time_Target_circle_incompatible","time_Target_rect_compatible","time_Target_rect_incompatible","time_Target_response","time_Target_response_BadResponse","time_Target_response_Correct","time_Target_response_Wrong","time_Target_response_logger","time_Title","time_Trial","time_Trial_EXPERIMENT_A","time_Trial_EXPERIMENT_B","time_Trial_Practice_A","time_Trial_Practice_B","time_experiment","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"y","yes","no","circle","100","100","805","805","black","no","xpyriment","legacy","blue","red","yellow","green","legacy","0","uniform","1","1","z","1","1","NA","NA","1","1","NA","1","NA","2","99","0","0","0","0","99","99","0","0","99","99","99","99","99","0","0","0","0","0","0","99","99","99","99","99","99","99","99","99","99","0","99","1","NA","1","NA","0","01/01/16 11:46:17","Default description","no","chinese-japanese-korean","no","18","white","開始實驗A","768","legacy","C:/Users/Evonne/Desktop/test/Compatibility/3_Data Collection/RAW/A-1.csv","xpyriment","Interactive Ising","3.0.2","no","0","z","space","space","space","space","/","space","space","z","space","950","2329","117406","4112","8635","2222","21644","8606","950","1775","legacy","1000","experiment","1","odd","674314","1069837","NA","NA","377308","NA","NA","NA","NA","952421","1100307","676644","NA","81494","NA","1102144","1100604","81494","NA","1103145","1103148","1093830","1085139","907002","44853","48982","57622","59849","36243","6021","1104148","1104151","1095333","1086142","908505","1104152","NA","1105107","353631","1105207","34423","1100306","1069837","NA","377309","NA","5929","Hommel2002EXP01","4","3221","4","yes","1024"
"y","yes","no","circle","100","100","806","806","black","no","xpyriment","legacy","blue","yellow","green","red","legacy","0","uniform","1","1","z","1","1","NA","NA","1","1","NA","1","NA","2","100","0","0","0","0","100","100","0","0","100","100","100","100","100","0","0","0","0","0","0","100","100","100","100","100","100","100","100","100","100","0","100","1","NA","1","NA","0","01/01/16 11:46:17","Default description","no","chinese-japanese-korean","no","18","white","開始實驗A","768","legacy","C:/Users/Evonne/Desktop/test/Compatibility/3_Data Collection/RAW/A-1.csv","xpyriment","Interactive Ising","3.0.2","no","0","z","space","space","space","space","/","space","space","z","space","813","2329","117406","4112","8635","2222","21644","8606","813","1775","legacy","500","experiment","1","odd","674314","1069837","NA","NA","377308","NA","NA","NA","NA","952421","1108784","676644","NA","81494","NA","1110623","1109080","81494","NA","1111623","1111626","1093830","1085139","907002","44853","48982","57622","59849","36243","6021","1112126","1112130","1095333","1086142","908505","1112130","NA","1112948","353631","1113048","34423","1108783","1069837","NA","377309","NA","5929","Hommel2002EXP01","5","4034","5","yes","1024"
"y","yes","no","circle","100","100","802","802","black","no","xpyriment","legacy","red","yellow","blue","green","legacy","0","uniform","1","1","z","1","1","NA","NA","1","1","NA","1","NA","2","101","0","0","0","0","101","101","0","0","101","101","101","101","101","0","0","0","0","0","0","101","101","101","101","101","101","101","101","101","101","0","101","1","NA","1","NA","0","01/01/16 11:46:17","Default description","no","chinese-japanese-korean","no","18","white","開始實驗A","768","legacy","C:/Users/Evonne/Desktop/test/Compatibility/3_Data Collection/RAW/A-1.csv","xpyriment","Interactive Ising","3.0.2","no","0","z","space","space","space","space","/","space","space","z","space","781","2329","117406","4112","8635","2222","21644","8606","781","1775","legacy","500","experiment","1","odd","674314","1069837","NA","NA","377308","NA","NA","NA","NA","952421","1117030","676644","NA","81494","NA","1118850","1117301","81494","NA","1119850","1119853","1093830","1085139","907002","44853","48982","57622","59849","36243","6021","1120353","1120356","1095333","1086142","908505","1120357","NA","1121143","353631","1121243","34423","1117029","1069837","NA","377309","NA","5929","Hommel2002EXP01","6","4815","6","yes","1024"
"y","yes","no","rect","100","100","845","845","black","no","xpyriment","legacy","red","yellow","blue","green","legacy","0","uniform","1","1","/","1","1","NA","NA","1","1","NA","1","NA","2","102","0","0","0","0","102","102","0","0","102","102","102","102","102","0","0","0","0","0","0","102","102","102","102","102","102","102","102","102","102","0","102","1","NA","1","NA","0","01/01/16 11:46:17","Default description","no","chinese-japanese-korean","no","18","white","開始實驗A","768","legacy","C:/Users/Evonne/Desktop/test/Compatibility/3_Data Collection/RAW/A-1.csv","xpyriment","Interactive Ising","3.0.2","no","0","/","space","space","space","space","/","space","space","/","space","1104","2329","117406","4112","8635","2222","21644","8606","1104","1775","legacy","500","experiment","1","odd","674314","1069837","NA","NA","377308","NA","NA","NA","NA","952421","1125173","676644","NA","81494","NA","1126919","1125373","81494","NA","1127919","1119853","1093830","1127922","907002","44853","48982","57622","59849","36243","6021","1128422","1120356","1095333","1128425","908505","1128425","NA","1129534","353631","1129635","34423","1125172","1069837","NA","377309","NA","5929","Hommel2002EXP01","7","5919","7","yes","1024"
"y","yes","no","circle","100","100","851","851","black","no","xpyriment","legacy","red","yellow","blue","green","legacy","0","uniform","1","1","z","1","1","NA","NA","1","1","NA","1","NA","2","103","0","0","0","0","103","103","0","0","103","103","103","103","103","0","0","0","0","0","0","103","103","103","103","103","103","103","103","103","103","0","103","1","NA","1","NA","0","01/01/16 11:46:17","Default description","no","chinese-japanese-korean","no","18","white","開始實驗A","768","legacy","C:/Users/Evonne/Desktop/test/Compatibility/3_Data Collection/RAW/A-1.csv","xpyriment","Interactive Ising","3.0.2","no","0","z","space","space","space","space","/","space","space","z","space","889","2329","117406","4112","8635","2222","21644","8606","889","1775","legacy","1500","experiment","1","odd","674314","1069837","NA","NA","377308","NA","NA","NA","NA","952421","1133730","676644","NA","81494","NA","1135423","1133880","81494","NA","1136423","1136426","1093830","1127922","907002","44853","48982","57622","59849","36243","6021","1137926","1137929","1095333","1128425","908505","1137930","NA","1138824","353631","1138925","34423","1133730","1069837","NA","377309","NA","5929","Hommel2002EXP01","8","6808","8","yes","1024"
"y","yes","no","circle","100","100","917","917","black","no","xpyriment","legacy","blue","red","yellow","green","legacy","0","uniform","1","1","z","1","1","NA","NA","1","1","NA","1","NA","2","104","0","0","0","0","104","104","0","0","104","104","104","104","104","0","0","0","0","0","0","104","104","104","104","104","104","104","104","104","104","0","104","1","NA","1","NA","0","01/01/16 11:46:17","Default description","no","chinese-japanese-korean","no","18","white","開始實驗A","768","legacy","C:/Users/Evonne/Desktop/test/Compatibility/3_Data Collection/RAW/A-1.csv","xpyriment","Interactive Ising","3.0.2","no","0","z","space","space","space","space","/","space","space","z","space","1448","2329","117406","4112","8635","2222","21644","8606","1448","1775","legacy","0","experiment","1","odd","674314","1069837","NA","NA","377308","NA","NA","NA","NA","952421","1143196","676644","NA","81494","NA","1145054","1143552","81494","NA","1146055","1146058","1093830","1127922","907002","44853","48982","57622","59849","36243","6021","1146058","1146062","1095333","1128425","908505","1146063","NA","1147516","353631","1147616","34423","1143196","1069837","NA","377309","NA","5929","Hommel2002EXP01","9","8256","9","yes","1024"
"n","yes","no","rect","100","100","961","961","black","no","xpyriment","legacy","green","red","yellow","blue","legacy","0","uniform","1","1","/","1","1","NA","NA","1","1","NA","1","NA","2","105","0","0","0","0","105","105","0","0","105","105","105","105","105","0","0","0","0","0","0","105","105","105","105","105","105","105","105","105","105","0","105","1","NA","1","NA","0","01/01/16 11:46:17","Default description","no","chinese-japanese-korean","no","18","white","開始實驗A","768","legacy","C:/Users/Evonne/Desktop/test/Compatibility/3_Data Collection/RAW/A-1.csv","xpyriment","Interactive Ising","3.0.2","no","0","/","space","space","space","space","/","space","space","/","space","1355","2329","117406","4112","8635","2222","21644","8606","1355","1775","legacy","0","experiment","1","odd","674314","1069837","NA","NA","377308","NA","NA","NA","NA","952421","1151575","676644","NA","81494","NA","1153268","1151724","81494","NA","1154269","1146058","1093830","1127922","1154272","44853","48982","57622","59849","36243","6021","1154272","1146062","1095333","1128425","1154275","1154276","NA","1155636","353631","1155737","34423","1151575","1069837","NA","377309","NA","5929","Hommel2002EXP01","10","9611","10","yes","1024"
"n","yes","no","circle","100","100","974","974","black","no","xpyriment","legacy","yellow","green","red","blue","legacy","0","uniform","1","1","z","1","1","NA","NA","1","1","NA","1","NA","2","106","0","0","0","0","106","106","0","0","106","106","106","106","106","0","0","0","0","0","0","106","106","106","106","106","106","106","106","106","106","0","106","1","NA","1","NA","0","01/01/16 11:46:17","Default description","no","chinese-japanese-korean","no","18","white","開始實驗A","768","legacy","C:/Users/Evonne/Desktop/test/Compatibility/3_Data Collection/RAW/A-1.csv","xpyriment","Interactive Ising","3.0.2","no","0","z","space","space","space","space","/","space","space","z","space","1106","2329","117406","4112","8635","2222","21644","8606","1106","1775","legacy","1500","experiment","1","odd","674314","1069837","NA","NA","377308","NA","NA","NA","NA","952421","1159630","676644","NA","81494","NA","1161459","1159911","81494","NA","1162459","1146058","1162462","1127922","1154272","44853","48982","57622","59849","36243","6021","1163962","1146062","1163966","1128425","1154275","1163967","NA","1165080","353631","1165180","34423","1159630","1069837","NA","377309","NA","5929","Hommel2002EXP01","11","10717","11","yes","1024"
"n","yes","no","circle","100","100","1004","1004","black","no","xpyriment","legacy","blue","green","red","yellow","legacy","0","uniform","1","1","z","1","1","NA","NA","1","1","NA","1","NA","2","107","0","0","0","0","107","107","0","0","107","107","107","107","107","0","0","0","0","0","0","107","107","107","107","107","107","107","107","107","107","0","107","1","NA","1","NA","0","01/01/16 11:46:17","Default description","no","chinese-japanese-korean","no","18","white","開始實驗A","768","legacy","C:/Users/Evonne/Desktop/test/Compatibility/3_Data Collection/RAW/A-1.csv","xpyriment","Interactive Ising","3.0.2","no","0","z","space","space","space","space","/","space","space","z","space","1335","2329","117406","4112","8635","2222","21644","8606","1335","1775","legacy","0","experiment","1","odd","674314","1069837","NA","NA","377308","NA","NA","NA","NA","952421","1169042","676644","NA","81494","NA","1170823","1169273","81494","NA","1171824","1146058","1171827","1127922","1154272","44853","48982","57622","59849","36243","6021","1171827","1146062","1171830","1128425","1154275","1171831","NA","1173171","353631","1173271","34423","1169042","1069837","NA","377309","NA","5929","Hommel2002EXP01","12","12052","12","yes","1024"
"n","yes","no","rect","100","100","1002","1002","black","no","xpyriment","legacy","yellow","red","green","blue","legacy","0","uniform","1","1","/","1","1","NA","NA","1","1","NA","1","NA","2","108","0","0","0","0","108","108","0","0","108","108","108","108","108","0","0","0","0","0","0","108","108","108","108","108","108","108","108","108","108","0","108","1","NA","1","NA","0","01/01/16 11:46:17","Default description","no","chinese-japanese-korean","no","18","white","開始實驗A","768","legacy","C:/Users/Evonne/Desktop/test/Compatibility/3_Data Collection/RAW/A-1.csv","xpyriment","Interactive Ising","3.0.2","no","0","/","space","space","space","space","/","space","space","/","space","982","2329","117406","4112","8635","2222","21644","8606","982","1775","legacy","0","experiment","1","odd","674314","1069837","NA","NA","377308","NA","NA","NA","NA","952421","1177325","676644","NA","81494","NA","1179059","1177518","81494","NA","1180059","1146058","1171827","1127922","1180062","44853","48982","57622","59849","36243","6021","1180062","1146062","1171830","1128425","1180066","1180067","NA","1181054","353631","1181155","34423","1177324","1069837","NA","377309","NA","5929","Hommel2002EXP01","13","13034","13","yes","1024"
"n","yes","no","circle","100","100","995","995","black","no","xpyriment","legacy","yellow","red","green","blue","legacy","0","uniform","1","1","z","1","1","NA","NA","1","1","NA","1","NA","2","109","0","0","0","0","109","109","0","0","109","109","109","109","109","0","0","0","0","0","0","109","109","109","109","109","109","109","109","109","109","0","109","1","NA","1","NA","0","01/01/16 11:46:17","Default description","no","chinese-japanese-korean","no","18","white","開始實驗A","768","legacy","C:/Users/Evonne/Desktop/test/Compatibility/3_Data Collection/RAW/A-1.csv","xpyriment","Interactive Ising","3.0.2","no","0","z","space","space","space","space","/","space","space","z","space","908","2329","117406","4112","8635","2222","21644","8606","908","1775","legacy","500","experiment","1","odd","674314","1069837","NA","NA","377308","NA","NA","NA","NA","952421","1185147","676644","NA","81494","NA","1186829","1185287","81494","NA","1187830","1146058","1187833","1127922","1180062","44853","48982","57622","59849","36243","6021","1188333","1146062","1188336","1128425","1180066","1188337","NA","1189250","353631","1189351","34423","1185147","1069837","NA","377309","NA","5929","Hommel2002EXP01","14","13942","14","yes","1024"
"y","yes","no","circle","100","100","984","984","black","no","xpyriment","legacy","yellow","green","red","blue","legacy","0","uniform","1","1","z","1","1","NA","NA","1","1","NA","1","NA","2","110","0","0","0","0","110","110","0","0","110","110","110","110","110","0","0","0","0","0","0","110","110","110","110","110","110","110","110","110","110","0","110","1","NA","1","NA","0","01/01/16 11:46:17","Default description","no","chinese-japanese-korean","no","18","white","開始實驗A","768","legacy","C:/Users/Evonne/Desktop/test/Compatibility/3_Data Collection/RAW/A-1.csv","xpyriment","Interactive Ising","3.0.2","no","0","z","space","space","space","space","/","space","space","z","space","822","2329","117406","4112","8635","2222","21644","8606","822","1775","legacy","1500","experiment","1","odd","674314","1069837","NA","NA","377308","NA","NA","NA","NA","952421","1193665","676644","NA","81494","NA","1195398","1193851","81494","NA","1196399","1196402","1187833","1127922","1180062","44853","48982","57622","59849","36243","6021","1197902","1197905","1188336","1128425","1180066","1197906","NA","1198733","353631","1198833","34423","1193665","1069837","NA","377309","NA","5929","Hommel2002EXP01","15","14764","15","yes","1024"
"y","yes","no","rect","100","100","976","976","black","no","xpyriment","legacy","red","green","yellow","blue","legacy","0","uniform","1","1","/","1","1","NA","NA","1","1","NA","1","NA","2","111","0","0","0","0","111","111","0","0","111","111","111","111","111","0","0","0","0","0","0","111","111","111","111","111","111","111","111","111","111","0","111","1","NA","1","NA","0","01/01/16 11:46:17","Default description","no","chinese-japanese-korean","no","18","white","開始實驗A","768","legacy","C:/Users/Evonne/Desktop/test/Compatibility/3_Data Collection/RAW/A-1.csv","xpyriment","Interactive Ising","3.0.2","no","0","/","space","space","space","space","/","space","space","/","space","864","2329","117406","4112","8635","2222","21644","8606","864","1775","legacy","1500","experiment","1","odd","674314","1069837","NA","NA","377308","NA","NA","NA","NA","952421","1203043","676644","NA","81494","NA","1204961","1203459","81494","NA","1205962","1196402","1187833","1205965","1180062","44853","48982","57622","59849","36243","6021","1207465","1197905","1188336","1207468","1180066","1207468","NA","1208337","353631","1208437","34423","1203043","1069837","NA","377309","NA","5929","Hommel2002EXP01","16","15628","16","yes","1024"
"n","yes","no","circle","100","100","982","982","black","no","xpyriment","legacy","yellow","red","blue","green","legacy","0","uniform","1","1","z","1","1","NA","NA","1","1","NA","1","NA","2","112","0","0","0","0","112","112","0","0","112","112","112","112","112","0","0","0","0","0","0","112","112","112","112","112","112","112","112","112","112","0","112","1","NA","1","NA","0","01/01/16 11:46:17","Default description","no","chinese-japanese-korean","no","18","white","開始實驗A","768","legacy","C:/Users/Evonne/Desktop/test/Compatibility/3_Data Collection/RAW/A-1.csv","xpyriment","Interactive Ising","3.0.2","no","0","z","space","space","space","space","/","space","space","z","space","1081","2329","117406","4112","8635","2222","21644","8606","1081","1775","legacy","1000","experiment","1","odd","674314","1069837","NA","NA","377308","NA","NA","NA","NA","952421","1212323","676644","NA","81494","NA","1214000","1212460","81494","NA","1215000","1196402","1215003","1205965","1180062","44853","48982","57622","59849","36243","6021","1216003","1197905","1216006","1207468","1180066","1216007","NA","1217093","353631","1217193","34423","1212322","1069837","NA","377309","NA","5929","Hommel2002EXP01","17","16709","17","yes","1024"
"y","yes","no","circle","100","100","1003","1003","black","no","xpyriment","legacy","blue","green","red","yellow","legacy","0","uniform","1","1","z","1","1","NA","NA","1","1","NA","1","NA","2","113","0","0","0","0","113","113","0","0","113","113","113","113","113","0","0","0","0","0","0","113","113","113","113","113","113","113","113","113","113","0","113","1","NA","1","NA","0","01/01/16 11:46:17","Default description","no","chinese-japanese-korean","no","18","white","開始實驗A","768","legacy","C:/Users/Evonne/Desktop/test/Compatibility/3_Data Collection/RAW/A-1.csv","xpyriment","Interactive Ising","3.0.2","no","0","z","space","space","space","space","/","space","space","z","space","1346","2329","117406","4112","8635","2222","21644","8606","1346","1775","legacy","0","experiment","1","odd","674314","1069837","NA","NA","377308","NA","NA","NA","NA","952421","1221236","676644","NA","81494","NA","1223028","1221482","81494","NA","1224028","1224031","1215003","1205965","1180062","44853","48982","57622","59849","36243","6021","1224031","1224034","1216006","1207468","1180066","1224035","NA","1225386","353631","1225486","34423","1221235","1069837","NA","377309","NA","5929","Hommel2002EXP01","18","18055","18","yes","1024"
"y","yes","no","rect","100","100","1002","1002","black","no","xpyriment","legacy","yellow","red","green","blue","legacy","0","uniform","1","1","/","1","1","NA","NA","1","1","NA","1","NA","2","114","0","0","0","0","114","114","0","0","114","114","114","114","114","0","0","0","0","0","0","114","114","114","114","114","114","114","114","114","114","0","114","1","NA","1","NA","0","01/01/16 11:46:17","Default description","no","chinese-japanese-korean","no","18","white","開始實驗A","768","legacy","C:/Users/Evonne/Desktop/test/Compatibility/3_Data Collection/RAW/A-1.csv","xpyriment","Interactive Ising","3.0.2","no","0","/","space","space","space","space","/","space","space","/","space","990","2329","117406","4112","8635","2222","21644","8606","990","1775","legacy","1500","experiment","1","odd","674314","1069837","NA","NA","377308","NA","NA","NA","NA","952421","1229502","676644","NA","81494","NA","1231217","1229672","81494","NA","1232218","1224031","1215003","1232221","1180062","44853","48982","57622","59849","36243","6021","1233721","1224034","1216006","1233724","1180066","1233724","NA","1234719","353631","1234820","34423","1229501","1069837","NA","377309","NA","5929","Hommel2002EXP01","19","19045","19","yes","1024"
"n","yes","no","circle","100","100","1012","1012","black","no","xpyriment","legacy","red","blue","green","yellow","legacy","0","uniform","1","1","z","1","1","NA","NA","1","1","NA","1","NA","2","115","0","0","0","0","115","115","0","0","115","115","115","115","115","0","0","0","0","0","0","115","115","115","115","115","115","115","115","115","115","0","115","1","NA","1","NA","0","01/01/16 11:46:17","Default description","no","chinese-japanese-korean","no","18","white","開始實驗A","768","legacy","C:/Users/Evonne/Desktop/test/Compatibility/3_Data Collection/RAW/A-1.csv","xpyriment","Interactive Ising","3.0.2","no","0","z","space","space","space","space","/","space","space","z","space","1206","2329","117406","4112","8635","2222","21644","8606","1206","1775","legacy","500","experiment","1","odd","674314","1069837","NA","NA","377308","NA","NA","NA","NA","952421","1239027","676644","NA","81494","NA","1240736","1239183","81494","NA","1241737","1224031","1241740","1232221","1180062","44853","48982","57622","59849","36243","6021","1242240","1224034","1242243","1233724","1180066","1242244","NA","1243455","353631","1243555","34423","1239026","1069837","NA","377309","NA","5929","Hommel2002EXP01","20","20251","20","yes","1024"
"n","yes","no","rect","100","100","1015","1015","black","no","xpyriment","legacy","yellow","red","blue","green","legacy","0","uniform","1","1","/","1","1","NA","NA","1","1","NA","1","NA","2","116","0","0","0","0","116","116","0","0","116","116","116","116","116","0","0","0","0","0","0","116","116","116","116","116","116","116","116","116","116","0","116","1","NA","1","NA","0","01/01/16 11:46:17","Default description","no","chinese-japanese-korean","no","18","white","開始實驗A","768","legacy","C:/Users/Evonne/Desktop/test/Compatibility/3_Data Collection/RAW/A-1.csv","xpyriment","Interactive Ising","3.0.2","no","0","/","space","space","space","space","/","space","space","/","space","1077","2329","117406","4112","8635","2222","21644","8606","1077","1775","legacy","500","experiment","1","odd","674314","1069837","NA","NA","377308","NA","NA","NA","NA","952421","1247712","676644","NA","81494","NA","1249412","1247868","81494","NA","1250413","1224031","1241740","1232221","1250416","44853","48982","57622","59849","36243","6021","1250916","1224034","1242243","1233724","1250919","1250919","NA","1252001","353631","1252102","34423","1247712","1069837","NA","377309","NA","5929","Hommel2002EXP01","21","21328","21","yes","1024"
"n","yes","no","rect","100","100","1007","1007","black","no","xpyriment","legacy","blue","green","yellow","red","legacy","0","uniform","1","1","/","1","1","NA","NA","1","1","NA","1","NA","2","117","0","0","0","0","117","117","0","0","117","117","117","117","117","0","0","0","0","0","0","117","117","117","117","117","117","117","117","117","117","0","117","1","NA","1","NA","0","01/01/16 11:46:17","Default description","no","chinese-japanese-korean","no","18","white","開始實驗A","768","legacy","C:/Users/Evonne/Desktop/test/Compatibility/3_Data Collection/RAW/A-1.csv","xpyriment","Interactive Ising","3.0.2","no","0","/","space","space","space","space","/","space","space","/","space","836","2329","117406","4112","8635","2222","21644","8606","836","1775","legacy","1000","experiment","1","odd","674314","1069837","NA","NA","377308","NA","NA","NA","NA","952421","1256205","676644","NA","81494","NA","1258095","1256593","81494","NA","1259096","1224031","1241740","1232221","1259099","44853","48982","57622","59849","36243","6021","1260099","1224034","1242243","1233724","1260102","1260102","NA","1260943","353631","1261044","34423","1256205","1069837","NA","377309","NA","5929","Hommel2002EXP01","22","22164","22","yes","1024"
"n","yes","no","rect","100","100","995","995","black","no","xpyriment","legacy","green","blue","yellow","red","legacy","0","uniform","1","1","/","1","1","NA","NA","1","1","NA","1","NA","2","118","0","0","0","0","118","118","0","0","118","118","118","118","118","0","0","0","0","0","0","118","118","118","118","118","118","118","118","118","118","0","118","1","NA","1","NA","0","01/01/16 11:46:17","Default description","no","chinese-japanese-korean","no","18","white","開始實驗A","768","legacy","C:/Users/Evonne/Desktop/test/Compatibility/3_Data Collection/RAW/A-1.csv","xpyriment","Interactive Ising","3.0.2","no","0","/","space","space","space","space","/","space","space","/","space","731","2329","117406","4112","8635","2222","21644","8606","731","1775","legacy","1500","experiment","1","odd","674314","1069837","NA","NA","377308","NA","NA","NA","NA","952421","1264895","676644","NA","81494","NA","1266569","1265025","81494","NA","1267569","1224031","1241740","1232221","1267572","44853","48982","57622","59849","36243","6021","1269072","1224034","1242243","1233724","1269076","1269076","NA","1269812","353631","1269913","34423","1264894","1069837","NA","377309","NA","5929","Hommel2002EXP01","23","22895","23","yes","1024"
"y","yes","no","rect","95.8333333333","95.8333333333","1037","1037","black","no","xpyriment","legacy","red","green","blue","yellow","legacy","0","uniform","0","0","/","1","1","NA","NA","1","1","NA","1","NA","2","119","0","0","0","0","119","119","0","0","119","119","119","119","119","0","0","0","0","0","0","119","119","119","119","119","119","119","119","119","119","0","119","1","NA","1","NA","0","01/01/16 11:46:17","Default description","no","chinese-japanese-korean","no","18","white","開始實驗A","768","legacy","C:/Users/Evonne/Desktop/test/Compatibility/3_Data Collection/RAW/A-1.csv","xpyriment","Interactive Ising","3.0.2","no","0","None","space","space","space","space","/","space","space","None","space","2000","2329","117406","4112","8635","2222","21644","8606","2000","1775","legacy","0","experiment","1","odd","674314","1069837","NA","NA","377308","NA","NA","NA","NA","952421","1273749","676644","NA","81494","NA","1275565","1274020","81494","NA","1276566","1224031","1241740","1276569","1267572","44853","48982","57622","59849","36243","6021","1276569","1224034","1242243","1276572","1269076","1276573","1278680","1269812","1278577","1278780","34423","1273748","1069837","NA","377309","NA","5929","Hommel2002EXP01","23","24895","24","yes","1024"
"n","yes","no","rect","96","96","1025","1025","black","no","xpyriment","legacy","yellow","green","blue","red","legacy","0","uniform","1","1","/","1","1","NA","NA","1","1","NA","1","NA","2","120","0","0","0","0","120","120","0","0","120","120","120","120","120","0","0","0","0","0","0","120","120","120","120","120","120","120","120","120","120","0","120","1","NA","1","NA","0","01/01/16 11:46:17","Default description","no","chinese-japanese-korean","no","18","white","開始實驗A","768","legacy","C:/Users/Evonne/Desktop/test/Compatibility/3_Data Collection/RAW/A-1.csv","xpyriment","Interactive Ising","3.0.2","no","0","/","space","space","space","space","/","space","space","/","space","735","2329","117406","4112","8635","2222","21644","8606","735","1775","legacy","1500","experiment","1","odd","674314","1069837","NA","NA","377308","NA","NA","NA","NA","952421","1282772","676644","NA","81494","NA","1284521","1282976","81494","NA","1285521","1224031","1241740","1276569","1285524","44853","48982","57622","59849","36243","6021","1287024","1224034","1242243","1276572","1287027","1287028","1278680","1287769","1278577","1287869","34423","1282772","1069837","NA","377309","NA","5929","Hommel2002EXP01","24","25630","25","yes","1024"
"n","yes","no","rect","96.1538461538","96.1538461538","1016","1016","black","no","xpyriment","legacy","green","red","blue","yellow","legacy","0","uniform","1","1","/","1","1","NA","NA","1","1","NA","1","NA","2","121","0","0","0","0","121","121","0","0","121","121","121","121","121","0","0","0","0","0","0","121","121","121","121","121","121","121","121","121","121","0","121","1","NA","1","NA","0","01/01/16 11:46:17","Default description","no","chinese-japanese-korean","no","18","white","開始實驗A","768","legacy","C:/Users/Evonne/Desktop/test/Compatibility/3_Data Collection/RAW/A-1.csv","xpyriment","Interactive Ising","3.0.2","no","0","/","space","space","space","space","/","space","space","/","space","807","2329","117406","4112","8635","2222","21644","8606","807","1775","legacy","1000","experiment","1","odd","674314","1069837","NA","NA","377308","NA","NA","NA","NA","952421","1291907","676644","NA","81494","NA","1293604","1292058","81494","NA","1294605","1224031","1241740","1276569","1294608","44853","48982","57622","59849","36243","6021","1295608","1224034","1242243","1276572","1295611","1295612","1278680","1296424","1278577","1296525","34423","1291906","1069837","NA","377309","NA","5929","Hommel2002EXP01","25","26437","26","yes","1024"
