"Compatibility","EXPA","EXPB","Shape","acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color1","color2","color3","color4","color_backend","compensation","coordinates","correct","correct_Target_response","correct_response","count_Block_Break","count_Block_EXPERIMENT_A","count_Block_EXPERIMENT_B","count_Block_Parctice_B","count_Block_Practice_A","count_Block_reset_EXPERIMENT_A","count_Block_reset_EXPERIMENT_B","count_Block_reset_Practice_A","count_Block_reset_Practice_B","count_Break","count_Decide_Color","count_EXPERIMENT_A","count_EXPERIMENT_B","count_EXP_A","count_EXP_B","count_Initial","count_Intertrial","count_Practice_A","count_Practice_B","count_Prepare","count_Prepare_circle_compatible","count_Prepare_circle_incompatible","count_Prepare_rect_compatible","count_Prepare_rect_incompatible","count_Procedure_Ins01","count_Procedure_Ins02","count_Procedure_Ins03","count_Ready","count_Response_Ins","count_Select_Experiment","count_Target","count_Target_circle_compatible","count_Target_circle_incompatible","count_Target_rect_compatible","count_Target_rect_incompatible","count_Target_response","count_Target_response_BadResponse","count_Target_response_Correct","count_Target_response_Wrong","count_Target_response_logger","count_Title","count_Trial","count_Trial_EXPERIMENT_A","count_Trial_EXPERIMENT_B","count_Trial_Practice_A","count_Trial_Practice_B","count_experiment","datetime","description","font_bold","font_family","font_italic","font_size","foreground","form_response","height","keyboard_backend","logfile","mouse_backend","opensesame_codename","opensesame_version","practice","repeat_cycle","response","response_Block_Break","response_Break","response_Procedure_Ins01","response_Procedure_Ins02","response_Procedure_Ins03","response_Ready","response_Response_Ins","response_Target_response","response_Title","response_time","response_time_Block_Break","response_time_Break","response_time_Procedure_Ins01","response_time_Procedure_Ins02","response_time_Procedure_Ins03","response_time_Ready","response_time_Response_Ins","response_time_Target_response","response_time_Title","sampler_backend","soa","start","subject_nr","subject_parity","time_Block_Break","time_Block_EXPERIMENT_A","time_Block_EXPERIMENT_B","time_Block_Parctice_B","time_Block_Practice_A","time_Block_reset_EXPERIMENT_A","time_Block_reset_EXPERIMENT_B","time_Block_reset_Practice_A","time_Block_reset_Practice_B","time_Break","time_Decide_Color","time_EXPERIMENT_A","time_EXPERIMENT_B","time_EXP_A","time_EXP_B","time_Initial","time_Intertrial","time_Practice_A","time_Practice_B","time_Prepare","time_Prepare_circle_compatible","time_Prepare_circle_incompatible","time_Prepare_rect_compatible","time_Prepare_rect_incompatible","time_Procedure_Ins01","time_Procedure_Ins02","time_Procedure_Ins03","time_Ready","time_Response_Ins","time_Select_Experiment","time_Target","time_Target_circle_compatible","time_Target_circle_incompatible","time_Target_rect_compatible","time_Target_rect_incompatible","time_Target_response","time_Target_response_BadResponse","time_Target_response_Correct","time_Target_response_Wrong","time_Target_response_logger","time_Title","time_Trial","time_Trial_EXPERIMENT_A","time_Trial_EXPERIMENT_B","time_Trial_Practice_A","time_Trial_Practice_B","time_experiment","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"y","no","yes","rect","100","100","971","971","black","no","xpyriment","legacy","yellow","blue","green","red","legacy","0","uniform","1","1","/","1","NA","0","3","NA","NA","0","NA","3","1","81","0","0","0","0","81","81","0","0","81","81","81","81","81","0","0","0","0","0","0","81","81","81","81","81","81","81","81","81","81","0","81","NA","0","NA","3","0","01/04/16 20:11:09","Default description","no","chinese-japanese-korean","no","18","white","開始實驗B","768","legacy","C:/Users/Evonne/Desktop/test/Compatibility/3_Data Collection/RAW/A-4.csv","xpyriment","Interactive Ising","3.0.2","no","0","/","space","space","/","space","/","/","/","/","space","723","3873","22104","3046","3539","9133","9036","2899","723","35386","legacy","500","experiment","1","odd","786135","NA","790020","633938","NA","NA","NA","NA","NA","764005","934084","NA","790010","NA","232454","935758","934207","NA","232454","936758","904643","912594","936762","920964","207677","210730","214276","223416","204752","9878","937262","905147","913098","937266","920968","937266","683653","937995","683550","938095","169214","934084","NA","790020","NA","633938","9702","Hommel2002EXP01","18","17487","18","yes","1024"
"n","no","yes","circle","100","100","960","960","black","no","xpyriment","legacy","blue","yellow","green","red","legacy","0","uniform","1","1","z","1","NA","0","3","NA","NA","0","NA","3","1","82","0","0","0","0","82","82","0","0","82","82","82","82","82","0","0","0","0","0","0","82","82","82","82","82","82","82","82","82","82","0","82","NA","0","NA","3","0","01/04/16 20:11:09","Default description","no","chinese-japanese-korean","no","18","white","開始實驗B","768","legacy","C:/Users/Evonne/Desktop/test/Compatibility/3_Data Collection/RAW/A-4.csv","xpyriment","Interactive Ising","3.0.2","no","0","z","space","space","/","space","/","/","/","z","space","758","3873","22104","3046","3539","9133","9036","2899","758","35386","legacy","500","experiment","1","odd","786135","NA","790020","633938","NA","NA","NA","NA","NA","764005","942424","NA","790010","NA","232454","944167","942622","NA","232454","945168","904643","945172","936762","920964","207677","210730","214276","223416","204752","9878","945672","905147","945676","937266","920968","945676","683653","946440","683550","946540","169214","942423","NA","790020","NA","633938","9702","Hommel2002EXP01","19","18245","19","yes","1024"
"y","no","yes","rect","100","100","953","953","black","no","xpyriment","legacy","blue","green","yellow","red","legacy","0","uniform","1","1","/","1","NA","0","3","NA","NA","0","NA","3","1","83","0","0","0","0","83","83","0","0","83","83","83","83","83","0","0","0","0","0","0","83","83","83","83","83","83","83","83","83","83","0","83","NA","0","NA","3","0","01/04/16 20:11:09","Default description","no","chinese-japanese-korean","no","18","white","開始實驗B","768","legacy","C:/Users/Evonne/Desktop/test/Compatibility/3_Data Collection/RAW/A-4.csv","xpyriment","Interactive Ising","3.0.2","no","0","/","space","space","/","space","/","/","/","/","space","824","3873","22104","3046","3539","9133","9036","2899","824","35386","legacy","0","experiment","1","odd","786135","NA","790020","633938","NA","NA","NA","NA","NA","764005","950589","NA","790010","NA","232454","952512","951008","NA","232454","953513","904643","945172","953517","920964","207677","210730","214276","223416","204752","9878","953517","905147","945676","953521","920968","953521","683653","954351","683550","954451","169214","950588","NA","790020","NA","633938","9702","Hommel2002EXP01","20","19069","20","yes","1024"
"n","no","yes","rect","100","100","948","948","black","no","xpyriment","legacy","red","yellow","blue","green","legacy","0","uniform","1","1","/","1","NA","0","3","NA","NA","0","NA","3","1","84","0","0","0","0","84","84","0","0","84","84","84","84","84","0","0","0","0","0","0","84","84","84","84","84","84","84","84","84","84","0","84","NA","0","NA","3","0","01/04/16 20:11:09","Default description","no","chinese-japanese-korean","no","18","white","開始實驗B","768","legacy","C:/Users/Evonne/Desktop/test/Compatibility/3_Data Collection/RAW/A-4.csv","xpyriment","Interactive Ising","3.0.2","no","0","/","space","space","/","space","/","/","/","/","space","839","3873","22104","3046","3539","9133","9036","2899","839","35386","legacy","500","experiment","1","odd","786135","NA","790020","633938","NA","NA","NA","NA","NA","764005","958486","NA","790010","NA","232454","960154","958606","NA","232454","961154","904643","945172","953517","961158","207677","210730","214276","223416","204752","9878","961658","905147","945676","953521","961662","961663","683653","962508","683550","962608","169214","958486","NA","790020","NA","633938","9702","Hommel2002EXP01","21","19908","21","yes","1024"
"y","no","yes","circle","100","100","943","943","black","no","xpyriment","legacy","blue","yellow","green","red","legacy","0","uniform","1","1","z","1","NA","0","3","NA","NA","0","NA","3","1","85","0","0","0","0","85","85","0","0","85","85","85","85","85","0","0","0","0","0","0","85","85","85","85","85","85","85","85","85","85","0","85","NA","0","NA","3","0","01/04/16 20:11:09","Default description","no","chinese-japanese-korean","no","18","white","開始實驗B","768","legacy","C:/Users/Evonne/Desktop/test/Compatibility/3_Data Collection/RAW/A-4.csv","xpyriment","Interactive Ising","3.0.2","no","0","z","space","space","/","space","/","/","/","z","space","853","3873","22104","3046","3539","9133","9036","2899","853","35386","legacy","0","experiment","1","odd","786135","NA","790020","633938","NA","NA","NA","NA","NA","764005","966614","NA","790010","NA","232454","968404","966862","NA","232454","969404","969408","945172","953517","961158","207677","210730","214276","223416","204752","9878","969408","969412","945676","953521","961662","969412","683653","970271","683550","970371","169214","966613","NA","790020","NA","633938","9702","Hommel2002EXP01","22","20761","22","yes","1024"
"n","no","yes","rect","100","100","929","929","black","no","xpyriment","legacy","yellow","red","blue","green","legacy","0","uniform","1","1","/","1","NA","0","3","NA","NA","0","NA","3","1","86","0","0","0","0","86","86","0","0","86","86","86","86","86","0","0","0","0","0","0","86","86","86","86","86","86","86","86","86","86","0","86","NA","0","NA","3","0","01/04/16 20:11:09","Default description","no","chinese-japanese-korean","no","18","white","開始實驗B","768","legacy","C:/Users/Evonne/Desktop/test/Compatibility/3_Data Collection/RAW/A-4.csv","xpyriment","Interactive Ising","3.0.2","no","0","/","space","space","/","space","/","/","/","/","space","615","3873","22104","3046","3539","9133","9036","2899","615","35386","legacy","250","experiment","1","odd","786135","NA","790020","633938","NA","NA","NA","NA","NA","764005","974469","NA","790010","NA","232454","976252","974704","NA","232454","977252","969408","945172","953517","977256","207677","210730","214276","223416","204752","9878","977506","969412","945676","953521","977510","977510","683653","978130","683550","978231","169214","974469","NA","790020","NA","633938","9702","Hommel2002EXP01","23","21376","23","yes","1024"
"y","no","yes","rect","100","100","917","917","black","no","xpyriment","legacy","red","yellow","blue","green","legacy","0","uniform","1","1","/","1","NA","0","3","NA","NA","0","NA","3","1","87","0","0","0","0","87","87","0","0","87","87","87","87","87","0","0","0","0","0","0","87","87","87","87","87","87","87","87","87","87","0","87","NA","0","NA","3","0","01/04/16 20:11:09","Default description","no","chinese-japanese-korean","no","18","white","開始實驗B","768","legacy","C:/Users/Evonne/Desktop/test/Compatibility/3_Data Collection/RAW/A-4.csv","xpyriment","Interactive Ising","3.0.2","no","0","/","space","space","/","space","/","/","/","/","space","651","3873","22104","3046","3539","9133","9036","2899","651","35386","legacy","250","experiment","1","odd","786135","NA","790020","633938","NA","NA","NA","NA","NA","764005","982347","NA","790010","NA","232454","984048","982501","NA","232454","985048","969408","945172","985052","977256","207677","210730","214276","223416","204752","9878","985302","969412","945676","985306","977510","985306","683653","985963","683550","986063","169214","982346","NA","790020","NA","633938","9702","Hommel2002EXP01","24","22027","24","yes","1024"
"n","no","yes","rect","100","100","810","810","black","no","xpyriment","legacy","green","yellow","blue","red","legacy","0","uniform","1","1","/","1","NA","1","3","NA","NA","1","NA","3","1","88","0","0","0","0","88","88","0","0","88","88","88","88","88","0","0","0","0","0","0","88","88","88","88","88","88","88","88","88","88","0","88","NA","1","NA","3","0","01/04/16 20:11:09","Default description","no","chinese-japanese-korean","no","18","white","開始實驗B","768","legacy","C:/Users/Evonne/Desktop/test/Compatibility/3_Data Collection/RAW/A-4.csv","xpyriment","Interactive Ising","3.0.2","no","0","/","space","space","/","space","/","/","/","/","space","810","3873","22104","3046","3539","9133","9036","2899","810","35386","legacy","0","experiment","1","odd","786135","NA","986189","633938","NA","NA","NA","NA","NA","764005","990450","NA","790010","NA","232454","992177","990627","NA","232454","993177","969408","945172","985052","993181","207677","210730","214276","223416","204752","9878","993182","969412","945676","985306","993186","993186","683653","994002","683550","994103","169214","990449","NA","986189","NA","633938","9702","Hommel2002EXP01","1","810","1","yes","1024"
"y","no","yes","circle","100","100","749","749","black","no","xpyriment","legacy","yellow","red","blue","green","legacy","0","uniform","1","1","z","1","NA","1","3","NA","NA","1","NA","3","1","89","0","0","0","0","89","89","0","0","89","89","89","89","89","0","0","0","0","0","0","89","89","89","89","89","89","89","89","89","89","0","89","NA","1","NA","3","0","01/04/16 20:11:09","Default description","no","chinese-japanese-korean","no","18","white","開始實驗B","768","legacy","C:/Users/Evonne/Desktop/test/Compatibility/3_Data Collection/RAW/A-4.csv","xpyriment","Interactive Ising","3.0.2","no","0","z","space","space","/","space","/","/","/","z","space","688","3873","22104","3046","3539","9133","9036","2899","688","35386","legacy","250","experiment","1","odd","786135","NA","986189","633938","NA","NA","NA","NA","NA","764005","998285","NA","790010","NA","232454","1000100","998551","NA","232454","1001100","1001104","945172","985052","993181","207677","210730","214276","223416","204752","9878","1001354","1001358","945676","985306","993186","1001359","683653","1002053","683550","1002153","169214","998284","NA","986189","NA","633938","9702","Hommel2002EXP01","2","1498","2","yes","1024"
"n","no","yes","circle","100","100","683","683","black","no","xpyriment","legacy","yellow","green","red","blue","legacy","0","uniform","1","1","z","1","NA","1","3","NA","NA","1","NA","3","1","90","0","0","0","0","90","90","0","0","90","90","90","90","90","0","0","0","0","0","0","90","90","90","90","90","90","90","90","90","90","0","90","NA","1","NA","3","0","01/04/16 20:11:09","Default description","no","chinese-japanese-korean","no","18","white","開始實驗B","768","legacy","C:/Users/Evonne/Desktop/test/Compatibility/3_Data Collection/RAW/A-4.csv","xpyriment","Interactive Ising","3.0.2","no","0","z","space","space","/","space","/","/","/","z","space","553","3873","22104","3046","3539","9133","9036","2899","553","35386","legacy","250","experiment","1","odd","786135","NA","986189","633938","NA","NA","NA","NA","NA","764005","1006562","NA","790010","NA","232454","1008496","1006993","NA","232454","1009496","1001104","1009500","985052","993181","207677","210730","214276","223416","204752","9878","1009750","1001358","1009754","985306","993186","1009754","683653","1010312","683550","1010412","169214","1006561","NA","986189","NA","633938","9702","Hommel2002EXP01","3","2051","3","yes","1024"
"y","no","yes","circle","100","100","700","700","black","no","xpyriment","legacy","red","green","yellow","blue","legacy","0","uniform","1","1","z","1","NA","1","3","NA","NA","1","NA","3","1","91","0","0","0","0","91","91","0","0","91","91","91","91","91","0","0","0","0","0","0","91","91","91","91","91","91","91","91","91","91","0","91","NA","1","NA","3","0","01/04/16 20:11:09","Default description","no","chinese-japanese-korean","no","18","white","開始實驗B","768","legacy","C:/Users/Evonne/Desktop/test/Compatibility/3_Data Collection/RAW/A-4.csv","xpyriment","Interactive Ising","3.0.2","no","0","z","space","space","/","space","/","/","/","z","space","752","3873","22104","3046","3539","9133","9036","2899","752","35386","legacy","0","experiment","1","odd","786135","NA","986189","633938","NA","NA","NA","NA","NA","764005","1014145","NA","790010","NA","232454","1015834","1014281","NA","232454","1016835","1016840","1009500","985052","993181","207677","210730","214276","223416","204752","9878","1016841","1016844","1009754","985306","993186","1016845","683653","1017604","683550","1017704","169214","1014144","NA","986189","NA","633938","9702","Hommel2002EXP01","4","2803","4","yes","1024"
"n","no","yes","rect","100","100","686","686","black","no","xpyriment","legacy","red","blue","yellow","green","legacy","0","uniform","1","1","/","1","NA","1","3","NA","NA","1","NA","3","1","92","0","0","0","0","92","92","0","0","92","92","92","92","92","0","0","0","0","0","0","92","92","92","92","92","92","92","92","92","92","0","92","NA","1","NA","3","0","01/04/16 20:11:09","Default description","no","chinese-japanese-korean","no","18","white","開始實驗B","768","legacy","C:/Users/Evonne/Desktop/test/Compatibility/3_Data Collection/RAW/A-4.csv","xpyriment","Interactive Ising","3.0.2","no","0","/","space","space","/","space","/","/","/","/","space","628","3873","22104","3046","3539","9133","9036","2899","628","35386","legacy","250","experiment","1","odd","786135","NA","986189","633938","NA","NA","NA","NA","NA","764005","1021910","NA","790010","NA","232454","1023612","1022063","NA","232454","1024612","1016840","1009500","985052","1024616","207677","210730","214276","223416","204752","9878","1024867","1016844","1009754","985306","1024872","1024872","683653","1025507","683550","1025607","169214","1021909","NA","986189","NA","633938","9702","Hommel2002EXP01","5","3431","5","yes","1024"
"n","no","yes","rect","100","100","664","664","black","no","xpyriment","legacy","blue","yellow","red","green","legacy","0","uniform","1","1","/","1","NA","1","3","NA","NA","1","NA","3","1","93","0","0","0","0","93","93","0","0","93","93","93","93","93","0","0","0","0","0","0","93","93","93","93","93","93","93","93","93","93","0","93","NA","1","NA","3","0","01/04/16 20:11:09","Default description","no","chinese-japanese-korean","no","18","white","開始實驗B","768","legacy","C:/Users/Evonne/Desktop/test/Compatibility/3_Data Collection/RAW/A-4.csv","xpyriment","Interactive Ising","3.0.2","no","0","/","space","space","/","space","/","/","/","/","space","553","3873","22104","3046","3539","9133","9036","2899","553","35386","legacy","250","experiment","1","odd","786135","NA","986189","633938","NA","NA","NA","NA","NA","764005","1029516","NA","790010","NA","232454","1031217","1029673","NA","232454","1032217","1016840","1009500","985052","1032221","207677","210730","214276","223416","204752","9878","1032471","1016844","1009754","985306","1032475","1032475","683653","1033033","683550","1033134","169214","1029515","NA","986189","NA","633938","9702","Hommel2002EXP01","6","3984","6","yes","1024"
"n","no","yes","circle","100","100","636","636","black","no","xpyriment","legacy","green","blue","red","yellow","legacy","0","uniform","1","1","z","1","NA","1","3","NA","NA","1","NA","3","1","94","0","0","0","0","94","94","0","0","94","94","94","94","94","0","0","0","0","0","0","94","94","94","94","94","94","94","94","94","94","0","94","NA","1","NA","3","0","01/04/16 20:11:09","Default description","no","chinese-japanese-korean","no","18","white","開始實驗B","768","legacy","C:/Users/Evonne/Desktop/test/Compatibility/3_Data Collection/RAW/A-4.csv","xpyriment","Interactive Ising","3.0.2","no","0","z","space","space","/","space","/","/","/","z","space","474","3873","22104","3046","3539","9133","9036","2899","474","35386","legacy","500","experiment","1","odd","786135","NA","986189","633938","NA","NA","NA","NA","NA","764005","1037283","NA","790010","NA","232454","1038994","1037445","NA","232454","1039994","1016840","1039998","985052","1032221","207677","210730","214276","223416","204752","9878","1040498","1016844","1040502","985306","1032475","1040503","683653","1040984","683550","1041084","169214","1037283","NA","986189","NA","633938","9702","Hommel2002EXP01","7","4458","7","yes","1024"
"n","no","yes","circle","100","100","638","638","black","no","xpyriment","legacy","red","yellow","blue","green","legacy","0","uniform","1","1","z","1","NA","1","3","NA","NA","1","NA","3","1","95","0","0","0","0","95","95","0","0","95","95","95","95","95","0","0","0","0","0","0","95","95","95","95","95","95","95","95","95","95","0","95","NA","1","NA","3","0","01/04/16 20:11:09","Default description","no","chinese-japanese-korean","no","18","white","開始實驗B","768","legacy","C:/Users/Evonne/Desktop/test/Compatibility/3_Data Collection/RAW/A-4.csv","xpyriment","Interactive Ising","3.0.2","no","0","z","space","space","/","space","/","/","/","z","space","653","3873","22104","3046","3539","9133","9036","2899","653","35386","legacy","500","experiment","1","odd","786135","NA","986189","633938","NA","NA","NA","NA","NA","764005","1045390","NA","790010","NA","232454","1047130","1045586","NA","232454","1048130","1016840","1048133","985052","1032221","207677","210730","214276","223416","204752","9878","1048634","1016844","1048638","985306","1032475","1048638","683653","1049296","683550","1049397","169214","1045389","NA","986189","NA","633938","9702","Hommel2002EXP01","8","5111","8","yes","1024"
"y","no","yes","circle","100","100","802","802","black","no","xpyriment","legacy","yellow","green","blue","red","legacy","0","uniform","1","1","z","1","NA","1","3","NA","NA","1","NA","3","2","96","0","0","0","0","96","96","0","0","96","96","96","96","96","0","0","0","0","0","0","96","96","96","96","96","96","96","96","96","96","0","96","NA","1","NA","3","0","01/04/16 20:11:09","Default description","no","chinese-japanese-korean","no","18","white","開始實驗B","768","legacy","C:/Users/Evonne/Desktop/test/Compatibility/3_Data Collection/RAW/A-4.csv","xpyriment","Interactive Ising","3.0.2","no","0","z","space","space","/","space","/","/","/","z","space","802","3873","12716","3046","3539","9133","9036","2899","802","35386","legacy","0","experiment","1","odd","786135","NA","986189","633938","NA","NA","NA","NA","NA","1050092","1067174","NA","790010","NA","232454","1069123","1067620","NA","232454","1070123","1070127","1048133","985052","1032221","207677","210730","214276","223416","204752","9878","1070127","1070131","1048638","985306","1032475","1070132","683653","1070940","683550","1071040","169214","1067174","NA","986189","NA","633938","9702","Hommel2002EXP01","1","802","1","yes","1024"
"n","no","yes","rect","100","100","800","800","black","no","xpyriment","legacy","blue","green","yellow","red","legacy","0","uniform","1","1","/","1","NA","1","3","NA","NA","1","NA","3","2","97","0","0","0","0","97","97","0","0","97","97","97","97","97","0","0","0","0","0","0","97","97","97","97","97","97","97","97","97","97","0","97","NA","1","NA","3","0","01/04/16 20:11:09","Default description","no","chinese-japanese-korean","no","18","white","開始實驗B","768","legacy","C:/Users/Evonne/Desktop/test/Compatibility/3_Data Collection/RAW/A-4.csv","xpyriment","Interactive Ising","3.0.2","no","0","/","space","space","/","space","/","/","/","/","space","799","3873","12716","3046","3539","9133","9036","2899","799","35386","legacy","0","experiment","1","odd","786135","NA","986189","633938","NA","NA","NA","NA","NA","1050092","1074965","NA","790010","NA","232454","1076665","1075120","NA","232454","1077666","1070127","1048133","985052","1077670","207677","210730","214276","223416","204752","9878","1077670","1070131","1048638","985306","1077674","1077674","683653","1078479","683550","1078579","169214","1074965","NA","986189","NA","633938","9702","Hommel2002EXP01","2","1601","2","yes","1024"
"y","no","yes","rect","100","100","762","762","black","no","xpyriment","legacy","blue","green","yellow","red","legacy","0","uniform","1","1","/","1","NA","1","3","NA","NA","1","NA","3","2","98","0","0","0","0","98","98","0","0","98","98","98","98","98","0","0","0","0","0","0","98","98","98","98","98","98","98","98","98","98","0","98","NA","1","NA","3","0","01/04/16 20:11:09","Default description","no","chinese-japanese-korean","no","18","white","開始實驗B","768","legacy","C:/Users/Evonne/Desktop/test/Compatibility/3_Data Collection/RAW/A-4.csv","xpyriment","Interactive Ising","3.0.2","no","0","/","space","space","/","space","/","/","/","/","space","687","3873","12716","3046","3539","9133","9036","2899","687","35386","legacy","250","experiment","1","odd","786135","NA","986189","633938","NA","NA","NA","NA","NA","1050092","1082476","NA","790010","NA","232454","1084251","1082704","NA","232454","1085251","1070127","1048133","1085255","1077670","207677","210730","214276","223416","204752","9878","1085505","1070131","1048638","1085509","1077674","1085509","683653","1086202","683550","1086302","169214","1082475","NA","986189","NA","633938","9702","Hommel2002EXP01","3","2288","3","yes","1024"
"n","no","yes","circle","100","100","746","746","black","no","xpyriment","legacy","yellow","red","green","blue","legacy","0","uniform","1","1","z","1","NA","1","3","NA","NA","1","NA","3","2","99","0","0","0","0","99","99","0","0","99","99","99","99","99","0","0","0","0","0","0","99","99","99","99","99","99","99","99","99","99","0","99","NA","1","NA","3","0","01/04/16 20:11:09","Default description","no","chinese-japanese-korean","no","18","white","開始實驗B","768","legacy","C:/Users/Evonne/Desktop/test/Compatibility/3_Data Collection/RAW/A-4.csv","xpyriment","Interactive Ising","3.0.2","no","0","z","space","space","/","space","/","/","/","z","space","698","3873","12716","3046","3539","9133","9036","2899","698","35386","legacy","0","experiment","1","odd","786135","NA","986189","633938","NA","NA","NA","NA","NA","1050092","1090385","NA","790010","NA","232454","1092071","1090527","NA","232454","1093072","1070127","1093076","1085255","1077670","207677","210730","214276","223416","204752","9878","1093077","1070131","1093081","1085509","1077674","1093081","683653","1093786","683550","1093886","169214","1090384","NA","986189","NA","633938","9702","Hommel2002EXP01","4","2986","4","yes","1024"
"n","no","yes","rect","100","100","756","756","black","no","xpyriment","legacy","blue","yellow","red","green","legacy","0","uniform","1","1","/","1","NA","1","3","NA","NA","1","NA","3","2","100","0","0","0","0","100","100","0","0","100","100","100","100","100","0","0","0","0","0","0","100","100","100","100","100","100","100","100","100","100","0","100","NA","1","NA","3","0","01/04/16 20:11:09","Default description","no","chinese-japanese-korean","no","18","white","開始實驗B","768","legacy","C:/Users/Evonne/Desktop/test/Compatibility/3_Data Collection/RAW/A-4.csv","xpyriment","Interactive Ising","3.0.2","no","0","/","space","space","/","space","/","/","/","/","space","795","3873","12716","3046","3539","9133","9036","2899","795","35386","legacy","500","experiment","1","odd","786135","NA","986189","633938","NA","NA","NA","NA","NA","1050092","1098155","NA","790010","NA","232454","1099864","1098314","NA","232454","1100864","1070127","1093076","1085255","1100868","207677","210730","214276","223416","204752","9878","1101368","1070131","1093081","1085509","1101372","1101372","683653","1102173","683550","1102273","169214","1098154","NA","986189","NA","633938","9702","Hommel2002EXP01","5","3781","5","yes","1024"
"n","no","yes","circle","100","100","740","740","black","no","xpyriment","legacy","green","yellow","red","blue","legacy","0","uniform","1","1","z","1","NA","1","3","NA","NA","1","NA","3","2","101","0","0","0","0","101","101","0","0","101","101","101","101","101","0","0","0","0","0","0","101","101","101","101","101","101","101","101","101","101","0","101","NA","1","NA","3","0","01/04/16 20:11:09","Default description","no","chinese-japanese-korean","no","18","white","開始實驗B","768","legacy","C:/Users/Evonne/Desktop/test/Compatibility/3_Data Collection/RAW/A-4.csv","xpyriment","Interactive Ising","3.0.2","no","0","z","space","space","/","space","/","/","/","z","space","664","3873","12716","3046","3539","9133","9036","2899","664","35386","legacy","0","experiment","1","odd","786135","NA","986189","633938","NA","NA","NA","NA","NA","1050092","1106302","NA","790010","NA","232454","1108024","1106479","NA","232454","1109025","1070127","1109029","1085255","1100868","207677","210730","214276","223416","204752","9878","1109029","1070131","1109033","1085509","1101372","1109033","683653","1109703","683550","1109803","169214","1106301","NA","986189","NA","633938","9702","Hommel2002EXP01","6","4445","6","yes","1024"
"n","no","yes","circle","100","100","741","741","black","no","xpyriment","legacy","blue","green","red","yellow","legacy","0","uniform","1","1","z","1","NA","1","3","NA","NA","1","NA","3","2","102","0","0","0","0","102","102","0","0","102","102","102","102","102","0","0","0","0","0","0","102","102","102","102","102","102","102","102","102","102","0","102","NA","1","NA","3","0","01/04/16 20:11:09","Default description","no","chinese-japanese-korean","no","18","white","開始實驗B","768","legacy","C:/Users/Evonne/Desktop/test/Compatibility/3_Data Collection/RAW/A-4.csv","xpyriment","Interactive Ising","3.0.2","no","0","z","space","space","/","space","/","/","/","z","space","742","3873","12716","3046","3539","9133","9036","2899","742","35386","legacy","250","experiment","1","odd","786135","NA","986189","633938","NA","NA","NA","NA","NA","1050092","1113889","NA","790010","NA","232454","1115801","1114297","NA","232454","1116801","1070127","1116805","1085255","1100868","207677","210730","214276","223416","204752","9878","1117055","1070131","1117059","1085509","1101372","1117059","683653","1117807","683550","1117907","169214","1113888","NA","986189","NA","633938","9702","Hommel2002EXP01","7","5187","7","yes","1024"
"y","no","yes","rect","100","100","735","735","black","no","xpyriment","legacy","green","blue","yellow","red","legacy","0","uniform","1","1","/","1","NA","1","3","NA","NA","1","NA","3","2","103","0","0","0","0","103","103","0","0","103","103","103","103","103","0","0","0","0","0","0","103","103","103","103","103","103","103","103","103","103","0","103","NA","1","NA","3","0","01/04/16 20:11:09","Default description","no","chinese-japanese-korean","no","18","white","開始實驗B","768","legacy","C:/Users/Evonne/Desktop/test/Compatibility/3_Data Collection/RAW/A-4.csv","xpyriment","Interactive Ising","3.0.2","no","0","/","space","space","/","space","/","/","/","/","space","693","3873","12716","3046","3539","9133","9036","2899","693","35386","legacy","0","experiment","1","odd","786135","NA","986189","633938","NA","NA","NA","NA","NA","1050092","1122014","NA","790010","NA","232454","1123694","1122149","NA","232454","1124695","1070127","1116805","1124699","1100868","207677","210730","214276","223416","204752","9878","1124699","1070131","1117059","1124703","1101372","1124703","683653","1125402","683550","1125502","169214","1122014","NA","986189","NA","633938","9702","Hommel2002EXP01","8","5880","8","yes","1024"
"n","no","yes","rect","100","100","742","742","black","no","xpyriment","legacy","yellow","blue","green","red","legacy","0","uniform","1","1","/","1","NA","1","3","NA","NA","1","NA","3","2","104","0","0","0","0","104","104","0","0","104","104","104","104","104","0","0","0","0","0","0","104","104","104","104","104","104","104","104","104","104","0","104","NA","1","NA","3","0","01/04/16 20:11:09","Default description","no","chinese-japanese-korean","no","18","white","開始實驗B","768","legacy","C:/Users/Evonne/Desktop/test/Compatibility/3_Data Collection/RAW/A-4.csv","xpyriment","Interactive Ising","3.0.2","no","0","/","space","space","/","space","/","/","/","/","space","798","3873","12716","3046","3539","9133","9036","2899","798","35386","legacy","500","experiment","1","odd","786135","NA","986189","633938","NA","NA","NA","NA","NA","1050092","1129591","NA","790010","NA","232454","1131393","1129843","NA","232454","1132393","1070127","1116805","1124699","1132397","207677","210730","214276","223416","204752","9878","1132897","1070131","1117059","1124703","1132901","1132901","683653","1133705","683550","1133805","169214","1129590","NA","986189","NA","633938","9702","Hommel2002EXP01","9","6678","9","yes","1024"
